key	title	publishingOrganizationKey	publishingOrganizationTitle	matched_keywords
59b0393c-719c-41f0-a356-d17cd68b0e4c	Diagnostic flore/habitats du site CEN d'Availles-Thouarsais (79)-Suivi habitats CEN Availles-Touarsais	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
85487457-e02f-4dee-95ea-8dc0d220c52d	FBIP:ELM: Malacology Collections	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	
e9070246-0793-4ae1-9a24-ad260320b6af	Assistance technique auprès du département des Yvelines-Assistance technique générale auprès du département des Yvelines	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
d91c5073-928a-4a3d-a1a7-a2c4a5f686d4	Assistance technique auprès du département de la Côte-d'Or-Assistance technique générale auprès du département de la Côte-d'Or	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
bf07fef8-6d4f-4b2a-893f-48bceaf9d142	Marais du Glaugelas - Suivis habitats, flore et entomofaune-Marais du Glaugelas - suivis flore et habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
f8ef25e8-1249-4715-8acf-9c92c7e191be	Diagnostic écologique du site CEN des Sablières de Persac (86) [CEN, Vienne Nature]-Sablières Persac (2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
58ab6145-2301-4f55-a0bb-d26606f8a848	Déviation de la RD 746 à Saint-Michel-en-l'Herm-Flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
5327e03e-c099-445a-94e9-9293f88001ed	lungenever	d3978a37-635a-4ae3-bb85-7b4d41bc0b88	Norwegian Biodiversity Information Centre	
cf519c4d-3c2a-4ef1-9e3e-d643b75ce956	Lochaber wild boar/feral pig camera trap survey, 2015	98ba8467-5081-4d15-b168-32d893e18b76	NatureScot	
5c33c300-ae4d-488e-b8ff-5576c66cc35c	Aménagement de la ZAC de Gagné	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
1ee20727-6aad-4141-b329-fdbd19f89f4a	Etude flore abords pénitencier Bedenac-Etude flore abords pénitencier Bédenac	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e650dc86-10f9-4a5d-b129-34bbed87638f	Diagnostic floristique bassins d'orage Bordeaux (33) - 2021	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
37919b49-d373-41b4-8fe5-d2bb53ca063a	Allongement de l'écluse de Quesnoy-sur-Deûle et réalisation d'un franchissement piscicole et des ouvrages annexes	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
d3043438-367c-40f4-95b6-b045731eb3a2	Diagnostic écologique du lac des ciments (Beaumont-sur-Oise)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
521fcf06-0ad8-4b15-b389-e80d04824357	Budget EPG-Plan de gestion du BV des ruisseaux des Deux Aigues et d'Aigue font	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
75faefbc-7c69-419c-b647-a9fe09f2534b	Diagnostic écologique et suivi du Coteau de Mazeuil (Mazeuil, 86) [COSEA-LISEA, VIENNE NATURE]-Suivi LISEA Mazeuil (2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
72c87ef8-e477-4721-831e-e084bca8b857	Diagnostic flore/habitats du site CEN d'Availles-Thouarsais (79)-Diagnostic flore/habitats du site CEN d'Availles-Thouarsais 2014	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
23fda78f-25dc-451c-a8cb-c03ec98de96e	OIM Poudrerie-Hochailles faune/flore/habitats/ZH	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
289a347e-c925-4864-9280-e3c4afccef87	Plants from the grassland habitats of Ukraine of pan-European importance	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	habitat
e37882c9-7542-4f5b-a2e0-e56fa8038b0d	Meditera3	5e97290d-b5d3-470b-a3ac-aac0c3e078b2	University of Zagreb Faculty of Science	
d1f6ed8f-def0-41ac-9d89-c56bc6e207e3	L-EDF-15-1-NA_EDF inventaire habitats Taurion	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
1ba837d1-9914-4d3d-92b5-02820563721b	NA-CD23-20-1-NA_CD23_CARACTERISATION HABITATS ZH 2020	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
de43e7ac-14e1-457b-8da1-be3e2ec913ea	IRMC - Compensation Carrière du Planton-Le Planton - Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
6bb4138a-5c06-42c7-9067-30ac32a66925	Programme ONF Habitats RN Hourtin-Lacanau 2017 - 2018	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
06448b27-4c5c-4296-8ece-a87e124c4f4e	Wichita State University Collection	87e4b20a-d354-453f-a201-bddfd24b0d44	Wichita State University Invertebrate Collection	
cbee6026-cfa5-476f-aaa6-7884ab9eb964	Squirrel Glider Monitoring Program Thurgoona/ Wirlinga	3c5e4331-7f2f-4a8d-aa56-81ece7014fc8	Atlas of Living Australia	
cee8af19-c028-4c5e-85bd-01fe641dd9ab	Projet de centrale solaire au sol - Oiseaux, mammifère, insecte, amphibien, reptile, flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
ea78863e-a6d4-41c7-99b6-8063c90102e5	Back from the Brink Willow Tit Annual Survey Data	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
d5513e5a-a470-4eaa-bff3-c41ff26f102a	Ecología y manejo de ungulados cinegéticos en el sur de Baja California Sur	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
c0cc29de-f49f-4b66-b4ec-c83afbb7101d	Waterbirds of the Botanic Garden Meise	a344ee9f-f1b7-4761-be2c-58ee6d741395	Meise Botanic Garden	water
b8d1d3ee-8f20-4990-8a19-3a334a308c1c	Installation de transit de sédiments non-dangereux - Site de Transit de Wambrechies	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
5471d7a2-828f-45f9-a46e-26070ae8801e	Ecopôle Nantes-Cheviré – Plateforme Sud - Données Faune-Flore-Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
4f24a16c-0c49-4ab6-9b86-42aef03953df	Ecopole Nantes-Cheviré : Plateforme Nord - Données Faune-Flore-Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
34404f80-0fcc-4393-8bfe-55d6b39b7788	NA-DREAL-18-1-NA_DREAL CONNAISSANCE HABITATS NO 2018	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
dce533af-6a50-4d6b-900b-7c60fb709559	Bittern Annual Surveys in Britain 1990-2019	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
9dcea2da-79ce-43a6-89a7-30473ba09226	FBIP: Insectivorous bat monitoring in the Kruger National Park	c5f7ef70-e233-11d9-a4d6-b8a03c50a862	South African National Biodiversity Institute	
bbc197e6-9959-48dc-a428-7f116dee008e	DOCOB Natura 2000 Estuaire et Basse Vallée de la Charente-Inventaire faune dans le cadre du DOCOB Estuaire et Base Vallée de la Charente	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
7d5a76b9-819f-4fb8-aab0-664d4089aa54	Caracterización del hábitat de poblaciones silvestres de chigüiros (Hydrochoerus hydrochaeris) en Paz de Ariporo, Casanare	2a7e3080-28a9-11dd-97cd-b8a03c50a862	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	
823a67e8-a485-41a0-a2cd-90686b4d56be	Species found in the NOMS estate 2005 - Present	dd865fec-1156-4307-b380-9ffff4458118	Ministry of Justice	
f6604659-645d-4eea-b042-4730422b9ebf	Overvåking Askeglye Collema leptaleum	46fec380-8e1d-11dd-8679-b8a03c50a862	Norwegian Institute for Nature Research	
4ebc6c0c-0926-4d30-950d-059e543dd118	Projet d'aménagement de la ZAC Saint Jean Belcier - Données brutes biodiversités ZAC Saint-Jean Belcier (33)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
832fa9ed-1aa9-47dd-9cba-6a58d91b8a12	BLS Lichen Database: Scotland 1700-2016	90da406e-9e67-4830-a480-befef56beedb	British Lichen Society	
e753b920-4981-4151-b319-c7e2d8b8f526	Projet de d’aménagement d’un parc photovoltaïque - Données Faune-Flore-Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
68145369-fd1d-48d2-ae84-4ffcc7539233	Cartographie des habitats de la RNN de Lilleau des Niges	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
c7e1bea1-62c1-49e4-8778-0e1307193347	USFWS Bee surveys - Sandbar WMA, VT 2018	b6d09100-919d-4026-b35b-22be3dae7156	Vermont Center for Ecostudies	
150e4fe8-601d-4620-97e9-b1b272da6c76	Inventaires Faune, flore et habitats - Eau de Paris (lot 2)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
be7bbcb5-1855-4afe-8628-00aa68a7e42e	Suivi des mesures compensatoires de la RN10-Suivi habitats 2020	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
97d3f542-3b46-43f5-b864-e5a926812618	IRMC - Compensation Carrière de Sarrazin-Inventaire habitats - Etangs de Montguyon	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
bf0ccf02-4f49-4719-a4df-6a8ce7304e52	ZAC Nantes Nord-Campagne floristique TBM environnement 2019/2020 – Nantes Nord	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
08bdc421-e24d-4e1a-9680-7b7c637fe834	ZAC Nantes Nord-Campagne faunistique TBM environnement 2019/2020 – Nantes Nord	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
1a4a7347-34fd-41c1-93ed-2b24247a515b	Cartographie des habitats naturels et spatialisation des enjeux de biodiversité végétale (2017-2020)-Cartographie des habitats et spatialisation des enjeux de Bordeaux Métropole 2017-2020	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
845cbd2e-ffa5-4bd2-9486-90313c2d2ae0	Bean geese on the Slamannan Plateau, Central Scotland between 1993 and 1995	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
9940b3a6-32a4-4f00-815e-f8492bd64a0e	Mystaya	1952250b-5225-4189-9c04-c5354930477a	Notomys Seeds	
66ada629-8cf2-42f7-87ff-db05861c868f	Cartographie des végétations et habitats du Bassin d'Arcachon (2018-2021)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
8393c694-a672-422a-9810-6c4c84c3f0b7	Projet agrivoltaique de Villiers-la-Grange-Inventaire faune-flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
daf9babb-bbc0-4404-be67-3812cb8eb89d	Mains of Kinblethmont Solar Park Amphibian Records 2014	1849d721-3a33-4c50-9862-692df5351273	Caledonian Conservation	
df87d47a-6580-4417-8c4c-7e1a504ed4a7	Enquêtes de l'Opie - Enquête Lucane	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
f9531927-8a71-4807-b484-e5f9d472d1a2	Eurytomidae, Torymidae, Ormyridae (Hymenoptera, Apocrita) collection of the I.I. Schmalhausen Institute of Zoology NAS of Ukraine	f43d0d02-84e6-468e-8832-a0906a10b4e9	I. I. Schmalhausen Institute of Zoology	
458acc40-a815-4fa3-859b-66c84e324907	BLS Lichen Database: England churchyards 1650-2016	90da406e-9e67-4830-a480-befef56beedb	British Lichen Society	
91c4bb90-3608-47e6-9757-361a4a7728f5	BLS Lichen Database: England 1650-2016	90da406e-9e67-4830-a480-befef56beedb	British Lichen Society	
85ed4421-b780-417a-b4a3-8a8f6d101cab	Centrale Photovoltaïque au sol de Salles - Données CNPN Salles	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e350f913-b1bd-4361-b9b6-e4de5c372e68	Checklist and distribution of groundwater crustacean fauna from Sicily (Italy)	e8f79b81-11bb-4881-9f42-1b46bd4cfbc6	Consiglio Nazionale delle Ricerche - Istituto di Ricerca sulle Acque	water
18a8550a-3906-4cdd-b979-29b659147a84	Pond macrophyte data from the Neu-Woerr and Silene study sites of the EMYS-R project	ca2fd897-6108-4361-91f8-b39dc8d12d13	Ukrainian Nature Conservation Group (NGO)	
20e85530-bb81-4caf-961c-b9412b62bf7d	Projet d'aménagement d'une centrale photovoltaïque 16.5 GWh/an-Flore et habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
c052f5c6-7586-4b40-b4e3-1db8c5702172	Travaux de réfection du bassin de rétention des eaux du terril du Halembois à Atton (54)-Inventaires amphibiens 2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
1a73f8ae-c661-473a-8fda-e81d5edc8c67	Etude de la répartition du Fadet des Laiches dans le sud des Landes en 2021-Inventaire du Fadet des laîches dans le sud du département en 2021	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
2061926c-283a-4b57-866f-60d9d28c057a	Plantation de vignes à Belle-Ile-en-Mer sur les communes de Bangor et Locmaria - Campagne floristique TBM environnement 2019 – Vignoble Belle-Île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
138c33c1-cee7-4ab3-8458-7de0e5c6cc25	Plantation de vignes à Belle-Ile-en-Mer sur les communes de Bangor et Locmaria - Campagne faunistique TBM environnement 2019 – Vignoble Belle-Île	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
ce70f238-4a73-4475-aadf-1cc209696253	Construction d'une usine de production massive d'hydrogène vert par électrolyse de l'eau à Loon-Plage (Nord) - Campagne faunistique et floristique TBM environnement 2018/2019 - H2V59	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
c462ef72-6962-4a11-bf34-941512302c83	Projet éolien de l'Isle-Jourdain - Inventaires Flore et Habitats - CERA - 2016	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
99656b25-0419-4e1e-b418-f785e7a93fbc	Projet Photovoltaïque du Bois Comte - Etude faune-flore-habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
dc55fd8a-47af-47fe-a59e-a2890c72fed1	Alterra (NL) - Comparison of entomofauna in four different habitats	2498d55c-dcd2-4caf-abb7-14f2ffe05c37	Wageningen Environmental Research	habitat
185d0fe6-f23a-48a1-89ba-a74111410ff4	Animation de site Natura 2000 Gorges de la tardes et vallée du Cher / Bassin de Gouzon / Etang des Landes-Observations naturalistes dans le cadre de l'animation des sites Natura 2000 FR7401124, FR7402002, FR7401131	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
63e5872e-ae5a-4e83-a254-0f17002a4ec4	Projet d'une unité de transformation de pommes de terre sur le territoire des communes de Bourbourg et Saint-Georges-sur-l'AA. - Campagne faunistique TBM environnement 2019 – Clarebout - Dunkerque	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
1922a4ed-6519-40e0-9afd-15f14963da55	Distribución, abundancia y hábitat de la liebre endémica Lepus flavigularis	ff90b050-c256-11db-b71b-b8a03c50a862	Comisión nacional para el conocimiento y uso de la biodiversidad	
9db19baa-73bb-482d-966d-375846f2c7dd	Birdos along the Greenway	1d9d1d61-7871-44b4-9ceb-0bc2fe809d2e	BioCollect	
fe3d39f3-aa74-4f87-83af-c74dc8ae2635	BioDivAbove beetle matrix	8256e897-3a17-4a2d-8bf8-54cf22b624bd	Norwegian University of Life Sciences	
6c1cb60e-ee24-4d4d-8222-61d9b98018e8	Ferme éolienne d'Arnac sur dourdou - Chiroptère	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
77e68916-b994-415d-80d2-c55e56138a6b	Ferme éolienne d'Arnac sur dourdou - Faune	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
19db3104-6569-4978-99fa-bca808eb58da	Ferme éolienne d'Arnac sur dourdou - Flore	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e40c269d-aa1e-4578-92ad-3ffa1f6d69d4	Ferme éolienne d'Arnac sur dourdou - Avifaune	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	
e4ace1b9-9d85-4743-b59e-a135ae26083a	Projet de rénovation urbaine Créteil, haut Mont-Mesly - Données Faune-Flore-Habitats	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
5a893a7a-a49f-46d0-a9b1-cbb6b87f98a9	49 - Parc éolien Tillières (Sèvremoine) - 49 - Tillières - Flore et Habitats 2020-2021	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
401ae15b-dee8-497e-8fcb-b5ef962dd492	Caractérisation des habitats de Lestidés et inventaires odonatologiques complémentaires dans l’Arc boisé	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
83d569c1-83d5-4233-a452-b642723f05dc	Inventaires Faune, flore et habitats - Eau de Paris (lot 1 - sites parisiens)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
8359171b-9432-421e-88fc-56a55f1c098c	Invertebrate Site Register - England 1738-2005	598eb93d-a844-4289-8adb-0f8583dac91e	Natural England	invertebrate
d8c727fa-e9e2-4c16-ae4b-30d83ec0b37c	Atlas de la Biodiversité Communale de Saül-ABCSaül - Habitats Monts Galbao (2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
20da1510-558c-448e-991c-07e99f1430b0	nnf_verdisetting_vestlandet	80e15a76-70e8-417d-9111-b2e9e0dd8f18	Rådgivende Biologer	
480180c8-6cd6-440d-9e3f-9607521c71c1	University of Manitoba (WIN) - Bryophyte Collection	38105fdf-4886-4c2e-9c7c-2bcb091411a5	University of Manitoba	
a5a62569-7ee9-4beb-962f-92d60ef98038	Données biodiversité du projet éolien de Briffons (habitats et flore)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
3d87d270-daf8-42bf-9c65-1409863f606a	Gestion habitats, introduction, réintroduction, renforcement, translocation-Introduction Geum rivale Storengy	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
70509d5c-e99e-4c28-8433-ef63b2d32e51	Inventaires et suivi flore/habitats du Marais de la Garette (79) [CEN, DSNE]-Diag flore et habitats du Périmêtre d'Intervention Global du Marais de La Garette (79) [CEN, DSNE]	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
7097d3fe-e220-4118-a849-a845eaf42b3c	Données flore produites lors de programmes sur les habitats dans l'ex région LR-Divers jeux de données produits lors de programmes sur les habitats naturels dans l'ex région LR	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
19016860-06e5-4bd9-ae82-4eed1b39007e	Bringing Reedbeds to Life Amphibian Survey of two key reedbed sites in England in 2010	c71f0513-c95a-4e98-abad-0c222b87ec66	Royal Society for the Protection of Birds	
d9ab99d0-2bbb-4fee-a017-289bebf5709d	Espaces verts domaine universitaire Poitiers-Pré-Diagnostic habitats naturels (2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
de8221ff-6110-46e3-aec4-b61133f5b38c	Big Bluebell Watch 2018	36c1fe88-2734-4831-8009-b85fd888fa71	The Woodland Trust	
927288a2-fc5f-4583-9fe8-33718e03a8b3	Inventaires S-Bonifait sur prestations privées-Prédiagnostic flore-habitats - Saint-Martin-de-Hinx	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
c23b25c4-fd37-45dc-a742-5377bd0bcb0b	Freshwater rotifer records in Thailand	750a8724-fa66-4c27-b645-bd58ac5ee010	Biodiversity Data Journal	water
1dfe5a41-c98c-4c9c-b8a4-93de3e952b97	Atlas de la Biodiversité Communale de Saül-ABCSaül - Habitats Sentiers de Saül (2019)	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
d2f556a5-573b-4864-80bb-f52a80021afa	Vieilles Forêts et Catalogue Habitats Forestiers Nouvelle-Aquitaine 2022-2025-Phytosociologie végétations forestières	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
eea9407f-b199-48a4-9958-3792b4539503	Projet éolien des Landes (IEL Exploitation 20)-EXP20-Habitats+Avifaune+Chiroptères-Sol-2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
62031bbd-ccc9-40ac-b695-835830fdfab0	Projet éolien du Crossais (IEL Exploitation 52)-EXP52-Habitats+Avifaune+Chiroptères-Sol-2022	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
4c4662a1-fd68-40bc-81ba-41bd2aa16924	Limitación y control de áreas de intervención de hábitat de fauna terrestre. Proyecto Desarrollo Mantoverde (RCA Nº16/2018, MMA)	511edc6f-f0db-48e6-93d8-6caebac539b1	Cienciambiental Consultores S.A.	
4dd47729-0916-4539-822b-283beb44ca2a	Données flore produites lors de programmes sur les habitats dans l'ex région LR-Jeux de données produits par le CBNMed lors de programmes sur les habitats naturels dans l'ex région LR	1928bdf0-f5d2-11dc-8c12-b8a03c50a862	UAR PatriNat (OFB-MNHN-CNRS-IRD), Paris	habitat
